id,title,url
7179,2154. Keep Multiplying Found Values by Two,https://leetcode.com/problems/keep-multiplying-found-values-by-two
7180,1155. Number of Dice Rolls With Target Sum,https://leetcode.com/problems/number-of-dice-rolls-with-target-sum
7181,49. Group Anagrams,https://leetcode.com/problems/group-anagrams
7182,464. Can I Win,https://leetcode.com/problems/can-i-win
7183,2194. Cells in a Range on an Excel Sheet,https://leetcode.com/problems/cells-in-a-range-on-an-excel-sheet
7184,1761. Minimum Degree of a Connected Trio in a Graph,https://leetcode.com/problems/minimum-degree-of-a-connected-trio-in-a-graph
7185,3003. Maximize the Number of Partitions After Operations,https://leetcode.com/problems/maximize-the-number-of-partitions-after-operations
7186,985. Sum of Even Numbers After Queries,https://leetcode.com/problems/sum-of-even-numbers-after-queries
7187,2439. Minimize Maximum of Array,https://leetcode.com/problems/minimize-maximum-of-array
7188,1164. Product Price at a Given Date,https://leetcode.com/problems/product-price-at-a-given-date
7189,2109. Adding Spaces to a String,https://leetcode.com/problems/adding-spaces-to-a-string
7190,2527. Find Xor-Beauty of Array,https://leetcode.com/problems/find-xor-beauty-of-array
7191,2532. Time to Cross a Bridge,https://leetcode.com/problems/time-to-cross-a-bridge
7192,2886. Change Data Type,https://leetcode.com/problems/change-data-type
7193,41. First Missing Positive,https://leetcode.com/problems/first-missing-positive
7194,771. Jewels and Stones,https://leetcode.com/problems/jewels-and-stones
7195,2671. Frequency Tracker,https://leetcode.com/problems/frequency-tracker
7196,3178. Find the Child Who Has the Ball After K Seconds,https://leetcode.com/problems/find-the-child-who-has-the-ball-after-k-seconds
7197,65. Valid Number,https://leetcode.com/problems/valid-number
7198,1610. Maximum Number of Visible Points,https://leetcode.com/problems/maximum-number-of-visible-points
7199,1145. Binary Tree Coloring Game,https://leetcode.com/problems/binary-tree-coloring-game
7200,2185. Counting Words With a Given Prefix,https://leetcode.com/problems/counting-words-with-a-given-prefix
7201,2275. Largest Combination With Bitwise AND Greater Than Zero,https://leetcode.com/problems/largest-combination-with-bitwise-and-greater-than-zero
7202,2891. Method Chaining,https://leetcode.com/problems/method-chaining
7203,2385. Amount of Time for Binary Tree to Be Infected,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected
7204,2356. Number of Unique Subjects Taught by Each Teacher,https://leetcode.com/problems/number-of-unique-subjects-taught-by-each-teacher
7205,802. Find Eventual Safe States,https://leetcode.com/problems/find-eventual-safe-states
7206,686. Repeated String Match,https://leetcode.com/problems/repeated-string-match
7207,3024. Type of Triangle,https://leetcode.com/problems/type-of-triangle
7208,456. 132 Pattern,https://leetcode.com/problems/132-pattern
7209,2924. Find Champion II,https://leetcode.com/problems/find-champion-ii
7210,2876. Count Visited Nodes in a Directed Graph,https://leetcode.com/problems/count-visited-nodes-in-a-directed-graph
7211,1582. Special Positions in a Binary Matrix,https://leetcode.com/problems/special-positions-in-a-binary-matrix
7212,166. Fraction to Recurring Decimal,https://leetcode.com/problems/fraction-to-recurring-decimal
7213,948. Bag of Tokens,https://leetcode.com/problems/bag-of-tokens
7214,2612. Minimum Reverse Operations,https://leetcode.com/problems/minimum-reverse-operations
7215,1408. String Matching in an Array,https://leetcode.com/problems/string-matching-in-an-array
7216,1968. Array With Elements Not Equal to Average of Neighbors,https://leetcode.com/problems/array-with-elements-not-equal-to-average-of-neighbors
7217,2296. Design a Text Editor,https://leetcode.com/problems/design-a-text-editor
7218,2713. Maximum Strictly Increasing Cells in a Matrix,https://leetcode.com/problems/maximum-strictly-increasing-cells-in-a-matrix
7219,1013. Partition Array Into Three Parts With Equal Sum,https://leetcode.com/problems/partition-array-into-three-parts-with-equal-sum
7220,2131. Longest Palindrome by Concatenating Two Letter Words,https://leetcode.com/problems/longest-palindrome-by-concatenating-two-letter-words
7221,2170. Minimum Operations to Make the Array Alternating,https://leetcode.com/problems/minimum-operations-to-make-the-array-alternating
7222,2812. Find the Safest Path in a Grid,https://leetcode.com/problems/find-the-safest-path-in-a-grid
7223,1247. Minimum Swaps to Make Strings Equal,https://leetcode.com/problems/minimum-swaps-to-make-strings-equal
7224,75. Sort Colors,https://leetcode.com/problems/sort-colors/?envType=daily-question&envId=2024-06-12
7225,1209. Remove All Adjacent Duplicates in String II,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii
7226,3091. Apply Operations to Make Sum of Array Greater Than or Equal to k,https://leetcode.com/problems/apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k
7227,506. Relative Ranks,https://leetcode.com/problems/relative-ranks
7228,2825. Make String a Subsequence Using Cyclic Increments,https://leetcode.com/problems/make-string-a-subsequence-using-cyclic-increments
7229,1233. Remove Sub-Folders from the Filesystem,https://leetcode.com/problems/remove-sub-folders-from-the-filesystem
7230,855. Exam Room,https://leetcode.com/problems/exam-room
7231,2817. Minimum Absolute Difference Between Elements With Constraint,https://leetcode.com/problems/minimum-absolute-difference-between-elements-with-constraint
7232,2302. Count Subarrays With Score Less Than K,https://leetcode.com/problems/count-subarrays-with-score-less-than-k
7233,827. Making A Large Island,https://leetcode.com/problems/making-a-large-island
7234,551. Student Attendance Record I,https://leetcode.com/problems/student-attendance-record-i
7235,2916. Subarrays Distinct Element Sum of Squares II,https://leetcode.com/problems/subarrays-distinct-element-sum-of-squares-ii
7236,1347. Minimum Number of Steps to Make Two Strings Anagram,https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram
7237,115. Distinct Subsequences,https://leetcode.com/problems/distinct-subsequences
7238,1893. Check if All the Integers in a Range Are Covered,https://leetcode.com/problems/check-if-all-the-integers-in-a-range-are-covered
7239,1286. Iterator for Combination,https://leetcode.com/problems/iterator-for-combination
7240,653. Two Sum IV - Input is a BST,https://leetcode.com/problems/two-sum-iv-input-is-a-bst
7241,747. Largest Number At Least Twice of Others,https://leetcode.com/problems/largest-number-at-least-twice-of-others
7242,839. Similar String Groups,https://leetcode.com/problems/similar-string-groups
7243,2347. Best Poker Hand,https://leetcode.com/problems/best-poker-hand
7244,2790. Maximum Number of Groups With Increasing Length,https://leetcode.com/problems/maximum-number-of-groups-with-increasing-length
7245,2656. Maximum Sum With Exactly K Elements,https://leetcode.com/problems/maximum-sum-with-exactly-k-elements
7246,14. Longest Common Prefix,https://leetcode.com/problems/longest-common-prefix
7247,1525. Number of Good Ways to Split a String,https://leetcode.com/problems/number-of-good-ways-to-split-a-string
7248,3093. Longest Common Suffix Queries,https://leetcode.com/problems/longest-common-suffix-queries
7249,770. Basic Calculator IV,https://leetcode.com/problems/basic-calculator-iv
7250,3187. Peaks in Array,https://leetcode.com/problems/peaks-in-array
7251,37. Sudoku Solver,https://leetcode.com/problems/sudoku-solver
7252,1741. Find Total Time Spent by Each Employee,https://leetcode.com/problems/find-total-time-spent-by-each-employee
7253,2770. Maximum Number of Jumps to Reach the Last Index,https://leetcode.com/problems/maximum-number-of-jumps-to-reach-the-last-index
7254,2806. Account Balance After Rounded Purchase,https://leetcode.com/problems/account-balance-after-rounded-purchase
7255,440. K-th Smallest in Lexicographical Order,https://leetcode.com/problems/k-th-smallest-in-lexicographical-order
7256,646. Maximum Length of Pair Chain,https://leetcode.com/problems/maximum-length-of-pair-chain
7257,209. Minimum Size Subarray Sum,https://leetcode.com/problems/minimum-size-subarray-sum
7258,1432. Max Difference You Can Get From Changing an Integer,https://leetcode.com/problems/max-difference-you-can-get-from-changing-an-integer
7259,2709. Greatest Common Divisor Traversal,https://leetcode.com/problems/greatest-common-divisor-traversal
7260,387. First Unique Character in a String,https://leetcode.com/problems/first-unique-character-in-a-string
7261,2435. Paths in Matrix Whose Sum Is Divisible by K,https://leetcode.com/problems/paths-in-matrix-whose-sum-is-divisible-by-k
7262,857. Minimum Cost to Hire K Workers,https://leetcode.com/problems/minimum-cost-to-hire-k-workers
7263,85. Maximal Rectangle,https://leetcode.com/problems/maximal-rectangle
7264,6. Zigzag Conversion,https://leetcode.com/problems/zigzag-conversion
7265,764. Largest Plus Sign,https://leetcode.com/problems/largest-plus-sign
7266,3174. Clear Digits,https://leetcode.com/problems/clear-digits
7267,2105. Watering Plants II,https://leetcode.com/problems/watering-plants-ii
7268,1904. The Number of Full Rounds You Have Played,https://leetcode.com/problems/the-number-of-full-rounds-you-have-played
7269,2045. Second Minimum Time to Reach Destination,https://leetcode.com/problems/second-minimum-time-to-reach-destination
7270,882. Reachable Nodes In Subdivided Graph,https://leetcode.com/problems/reachable-nodes-in-subdivided-graph
7271,1032. Stream of Characters,https://leetcode.com/problems/stream-of-characters
7272,2218. Maximum Value of K Coins From Piles,https://leetcode.com/problems/maximum-value-of-k-coins-from-piles
7273,1910. Remove All Occurrences of a Substring,https://leetcode.com/problems/remove-all-occurrences-of-a-substring
7274,2871. Split Array Into Maximum Number of Subarrays,https://leetcode.com/problems/split-array-into-maximum-number-of-subarrays
7275,999. Available Captures for Rook,https://leetcode.com/problems/available-captures-for-rook
7276,2221. Find Triangular Sum of an Array,https://leetcode.com/problems/find-triangular-sum-of-an-array
7277,2698. Find the Punishment Number of an Integer,https://leetcode.com/problems/find-the-punishment-number-of-an-integer
7278,944. Delete Columns to Make Sorted,https://leetcode.com/problems/delete-columns-to-make-sorted
7279,1186. Maximum Subarray Sum with One Deletion,https://leetcode.com/problems/maximum-subarray-sum-with-one-deletion
7280,188. Best Time to Buy and Sell Stock IV,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv
7281,1287. Element Appearing More Than 25% In Sorted Array,https://leetcode.com/problems/element-appearing-more-than-25-in-sorted-array
7282,2030. Smallest K-Length Subsequence With Occurrences of a Letter,https://leetcode.com/problems/smallest-k-length-subsequence-with-occurrences-of-a-letter
7283,2603. Collect Coins in a Tree,https://leetcode.com/problems/collect-coins-in-a-tree
7284,145. Binary Tree Postorder Traversal,https://leetcode.com/problems/binary-tree-postorder-traversal
7285,670. Maximum Swap,https://leetcode.com/problems/maximum-swap
7286,1658. Minimum Operations to Reduce X to Zero,https://leetcode.com/problems/minimum-operations-to-reduce-x-to-zero
7287,1290. Convert Binary Number in a Linked List to Integer,https://leetcode.com/problems/convert-binary-number-in-a-linked-list-to-integer
7288,2596. Check Knight Tour Configuration,https://leetcode.com/problems/check-knight-tour-configuration
7289,1461. Check If a String Contains All Binary Codes of Size K,https://leetcode.com/problems/check-if-a-string-contains-all-binary-codes-of-size-k
7290,2845. Count of Interesting Subarrays,https://leetcode.com/problems/count-of-interesting-subarrays
7291,935. Knight Dialer,https://leetcode.com/problems/knight-dialer
7292,1528. Shuffle String,https://leetcode.com/problems/shuffle-string
7293,2412. Minimum Money Required Before Transactions,https://leetcode.com/problems/minimum-money-required-before-transactions
7294,3080. Mark Elements on Array by Performing Queries,https://leetcode.com/problems/mark-elements-on-array-by-performing-queries
7295,2400. Number of Ways to Reach a Position After Exactly k Steps,https://leetcode.com/problems/number-of-ways-to-reach-a-position-after-exactly-k-steps
7296,2452. Words Within Two Edits of Dictionary,https://leetcode.com/problems/words-within-two-edits-of-dictionary
7297,1095. Find in Mountain Array,https://leetcode.com/problems/find-in-mountain-array
7298,118. Pascal's Triangle,https://leetcode.com/problems/pascals-triangle
7299,397. Integer Replacement,https://leetcode.com/problems/integer-replacement
7300,82. Remove Duplicates from Sorted List II,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii
7301,748. Shortest Completing Word,https://leetcode.com/problems/shortest-completing-word
7302,2736. Maximum Sum Queries,https://leetcode.com/problems/maximum-sum-queries
7303,1014. Best Sightseeing Pair,https://leetcode.com/problems/best-sightseeing-pair
7304,2135. Count Words Obtained After Adding a Letter,https://leetcode.com/problems/count-words-obtained-after-adding-a-letter
7305,2301. Match Substring After Replacement,https://leetcode.com/problems/match-substring-after-replacement
7306,2963. Count the Number of Good Partitions,https://leetcode.com/problems/count-the-number-of-good-partitions
7307,2662. Minimum Cost of a Path With Special Roads,https://leetcode.com/problems/minimum-cost-of-a-path-with-special-roads
7308,2618. Check if Object Instance of Class,https://leetcode.com/problems/check-if-object-instance-of-class
7309,300. Longest Increasing Subsequence,https://leetcode.com/problems/longest-increasing-subsequence
7310,1019. Next Greater Node In Linked List,https://leetcode.com/problems/next-greater-node-in-linked-list
7311,304. Range Sum Query 2D - Immutable,https://leetcode.com/problems/range-sum-query-2d-immutable
7312,2828. Check if a String Is an Acronym of Words,https://leetcode.com/problems/check-if-a-string-is-an-acronym-of-words
7313,525. Contiguous Array,https://leetcode.com/problems/contiguous-array
7314,1496. Path Crossing,https://leetcode.com/problems/path-crossing
7315,1718. Construct the Lexicographically Largest Valid Sequence,https://leetcode.com/problems/construct-the-lexicographically-largest-valid-sequence
7316,45. Jump Game II,https://leetcode.com/problems/jump-game-ii
7317,2169. Count Operations to Obtain Zero,https://leetcode.com/problems/count-operations-to-obtain-zero
7318,2270. Number of Ways to Split Array,https://leetcode.com/problems/number-of-ways-to-split-array
7319,2299. Strong Password Checker II,https://leetcode.com/problems/strong-password-checker-ii
7320,2476. Closest Nodes Queries in a Binary Search Tree,https://leetcode.com/problems/closest-nodes-queries-in-a-binary-search-tree
7321,2968. Apply Operations to Maximize Frequency Score,https://leetcode.com/problems/apply-operations-to-maximize-frequency-score
7322,3008. Find Beautiful Indices in the Given Array II,https://leetcode.com/problems/find-beautiful-indices-in-the-given-array-ii
7323,2139. Minimum Moves to Reach Target Score,https://leetcode.com/problems/minimum-moves-to-reach-target-score
7324,234. Palindrome Linked List,https://leetcode.com/problems/palindrome-linked-list
7325,1833. Maximum Ice Cream Bars,https://leetcode.com/problems/maximum-ice-cream-bars
7326,538. Convert BST to Greater Tree,https://leetcode.com/problems/convert-bst-to-greater-tree
7327,903. Valid Permutations for DI Sequence,https://leetcode.com/problems/valid-permutations-for-di-sequence
7328,922. Sort Array By Parity II,https://leetcode.com/problems/sort-array-by-parity-ii
7329,2065. Maximum Path Quality of a Graph,https://leetcode.com/problems/maximum-path-quality-of-a-graph
7330,3035. Maximum Palindromes After Operations,https://leetcode.com/problems/maximum-palindromes-after-operations
7331,2288. Apply Discount to Prices,https://leetcode.com/problems/apply-discount-to-prices
7332,137. Single Number II,https://leetcode.com/problems/single-number-ii
7333,652. Find Duplicate Subtrees,https://leetcode.com/problems/find-duplicate-subtrees
7334,228. Summary Ranges,https://leetcode.com/problems/summary-ranges
7335,63. Unique Paths II,https://leetcode.com/problems/unique-paths-ii
7336,858. Mirror Reflection,https://leetcode.com/problems/mirror-reflection
7337,1941. Check if All Characters Have Equal Number of Occurrences,https://leetcode.com/problems/check-if-all-characters-have-equal-number-of-occurrences
7338,1909. Remove One Element to Make the Array Strictly Increasing,https://leetcode.com/problems/remove-one-element-to-make-the-array-strictly-increasing
7339,2289. Steps to Make Array Non-decreasing,https://leetcode.com/problems/steps-to-make-array-non-decreasing
7340,204. Count Primes,https://leetcode.com/problems/count-primes
7341,2350. Shortest Impossible Sequence of Rolls,https://leetcode.com/problems/shortest-impossible-sequence-of-rolls
7342,661. Image Smoother,https://leetcode.com/problems/image-smoother
7343,2057. Smallest Index With Equal Value,https://leetcode.com/problems/smallest-index-with-equal-value
7344,1546. Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,https://leetcode.com/problems/maximum-number-of-non-overlapping-subarrays-with-sum-equals-target
7345,1449. Form Largest Integer With Digits That Add up to Target,https://leetcode.com/problems/form-largest-integer-with-digits-that-add-up-to-target
7346,2899. Last Visited Integers,https://leetcode.com/problems/last-visited-integers
7347,3013. Divide an Array Into Subarrays With Minimum Cost II,https://leetcode.com/problems/divide-an-array-into-subarrays-with-minimum-cost-ii
7348,1148. Article Views I,https://leetcode.com/problems/article-views-i
7349,2535. Difference Between Element Sum and Digit Sum of an Array,https://leetcode.com/problems/difference-between-element-sum-and-digit-sum-of-an-array
7350,1585. Check If String Is Transformable With Substring Sort Operations,https://leetcode.com/problems/check-if-string-is-transformable-with-substring-sort-operations
7351,698. Partition to K Equal Sum Subsets,https://leetcode.com/problems/partition-to-k-equal-sum-subsets
7352,3168. Minimum Number of Chairs in a Waiting Room,https://leetcode.com/problems/minimum-number-of-chairs-in-a-waiting-room
7353,886. Possible Bipartition,https://leetcode.com/problems/possible-bipartition
7354,1211. Queries Quality and Percentage,https://leetcode.com/problems/queries-quality-and-percentage
7355,330. Patching Array,https://leetcode.com/problems/patching-array
7356,23. Merge k Sorted Lists,https://leetcode.com/problems/merge-k-sorted-lists
7357,2695. Array Wrapper,https://leetcode.com/problems/array-wrapper
7358,2155. All Divisions With the Highest Score of a Binary Array,https://leetcode.com/problems/all-divisions-with-the-highest-score-of-a-binary-array
7359,1823. Find the Winner of the Circular Game,https://leetcode.com/problems/find-the-winner-of-the-circular-game
7360,2460. Apply Operations to an Array,https://leetcode.com/problems/apply-operations-to-an-array
7361,1109. Corporate Flight Bookings,https://leetcode.com/problems/corporate-flight-bookings
7362,1865. Finding Pairs With a Certain Sum,https://leetcode.com/problems/finding-pairs-with-a-certain-sum
7363,1255. Maximum Score Words Formed by Letters,https://leetcode.com/problems/maximum-score-words-formed-by-letters
7364,2129. Capitalize the Title,https://leetcode.com/problems/capitalize-the-title
7365,2304. Minimum Path Cost in a Grid,https://leetcode.com/problems/minimum-path-cost-in-a-grid
7366,696. Count Binary Substrings,https://leetcode.com/problems/count-binary-substrings
7367,2283. Check if Number Has Equal Digit Count and Digit Value,https://leetcode.com/problems/check-if-number-has-equal-digit-count-and-digit-value
7368,2682. Find the Losers of the Circular Game,https://leetcode.com/problems/find-the-losers-of-the-circular-game
7369,905. Sort Array By Parity,https://leetcode.com/problems/sort-array-by-parity
7370,992. Subarrays with K Different Integers,https://leetcode.com/problems/subarrays-with-k-different-integers
7371,2680. Maximum OR,https://leetcode.com/problems/maximum-or
7372,128. Longest Consecutive Sequence,https://leetcode.com/problems/longest-consecutive-sequence
7373,275. H-Index II,https://leetcode.com/problems/h-index-ii
7374,894. All Possible Full Binary Trees,https://leetcode.com/problems/all-possible-full-binary-trees
7375,2145. Count the Hidden Sequences,https://leetcode.com/problems/count-the-hidden-sequences
7376,229. Majority Element II,https://leetcode.com/problems/majority-element-ii
7377,2396. Strictly Palindromic Number,https://leetcode.com/problems/strictly-palindromic-number
7378,1665. Minimum Initial Energy to Finish Tasks,https://leetcode.com/problems/minimum-initial-energy-to-finish-tasks
7379,789. Escape The Ghosts,https://leetcode.com/problems/escape-the-ghosts
7380,2540. Minimum Common Value,https://leetcode.com/problems/minimum-common-value
7381,472. Concatenated Words,https://leetcode.com/problems/concatenated-words
7382,3026. Maximum Good Subarray Sum,https://leetcode.com/problems/maximum-good-subarray-sum
7383,404. Sum of Left Leaves,https://leetcode.com/problems/sum-of-left-leaves
7384,2880. Select Data,https://leetcode.com/problems/select-data
7385,1304. Find N Unique Integers Sum up to Zero,https://leetcode.com/problems/find-n-unique-integers-sum-up-to-zero
7386,1462. Course Schedule IV,https://leetcode.com/problems/course-schedule-iv
7387,2530. Maximal Score After Applying K Operations,https://leetcode.com/problems/maximal-score-after-applying-k-operations
7388,1786. Number of Restricted Paths From First to Last Node,https://leetcode.com/problems/number-of-restricted-paths-from-first-to-last-node
7389,836. Rectangle Overlap,https://leetcode.com/problems/rectangle-overlap
7390,2640. Find the Score of All Prefixes of an Array,https://leetcode.com/problems/find-the-score-of-all-prefixes-of-an-array
7391,1860. Incremental Memory Leak,https://leetcode.com/problems/incremental-memory-leak
7392,1515. Best Position for a Service Centre,https://leetcode.com/problems/best-position-for-a-service-centre
7393,607. Sales Person,https://leetcode.com/problems/sales-person
7394,1456. Maximum Number of Vowels in a Substring of Given Length,https://leetcode.com/problems/maximum-number-of-vowels-in-a-substring-of-given-length
7395,1606. Find Servers That Handled Most Number of Requests,https://leetcode.com/problems/find-servers-that-handled-most-number-of-requests
7396,1915. Number of Wonderful Substrings,https://leetcode.com/problems/number-of-wonderful-substrings
7397,1493. Longest Subarray of 1's After Deleting One Element,https://leetcode.com/problems/longest-subarray-of-1s-after-deleting-one-element
7398,5. Longest Palindromic Substring,https://leetcode.com/problems/longest-palindromic-substring
7399,2972. Count the Number of Incremovable Subarrays II,https://leetcode.com/problems/count-the-number-of-incremovable-subarrays-ii
7400,1300. Sum of Mutated Array Closest to Target,https://leetcode.com/problems/sum-of-mutated-array-closest-to-target
7401,2923. Find Champion I,https://leetcode.com/problems/find-champion-i
7402,1177. Can Make Palindrome from Substring,https://leetcode.com/problems/can-make-palindrome-from-substring
7403,2440. Create Components With Same Value,https://leetcode.com/problems/create-components-with-same-value
7404,2501. Longest Square Streak in an Array,https://leetcode.com/problems/longest-square-streak-in-an-array
7405,3107. Minimum Operations to Make Median of Array Equal to K,https://leetcode.com/problems/minimum-operations-to-make-median-of-array-equal-to-k
7406,2705. Compact Object,https://leetcode.com/problems/compact-object
7407,1550. Three Consecutive Odds,https://leetcode.com/problems/three-consecutive-odds
7408,1044. Longest Duplicate Substring,https://leetcode.com/problems/longest-duplicate-substring
7409,216. Combination Sum III,https://leetcode.com/problems/combination-sum-iii
7410,577. Employee Bonus,https://leetcode.com/problems/employee-bonus
7411,507. Perfect Number,https://leetcode.com/problems/perfect-number
7412,602. Friend Requests II: Who Has the Most Friends,https://leetcode.com/problems/friend-requests-ii-who-has-the-most-friends
7413,1673. Find the Most Competitive Subsequence,https://leetcode.com/problems/find-the-most-competitive-subsequence
7414,1998. GCD Sort of an Array,https://leetcode.com/problems/gcd-sort-of-an-array
7415,2646. Minimize the Total Price of the Trips,https://leetcode.com/problems/minimize-the-total-price-of-the-trips
7416,2712. Minimum Cost to Make All Characters Equal,https://leetcode.com/problems/minimum-cost-to-make-all-characters-equal
7417,1016. Binary String With Substrings Representing 1 To N,https://leetcode.com/problems/binary-string-with-substrings-representing-1-to-n
7418,1862. Sum of Floored Pairs,https://leetcode.com/problems/sum-of-floored-pairs
7419,721. Accounts Merge,https://leetcode.com/problems/accounts-merge
7420,70. Climbing Stairs,https://leetcode.com/problems/climbing-stairs
7421,417. Pacific Atlantic Water Flow,https://leetcode.com/problems/pacific-atlantic-water-flow
7422,221. Maximal Square,https://leetcode.com/problems/maximal-square
7423,844. Backspace String Compare,https://leetcode.com/problems/backspace-string-compare
7424,494. Target Sum,https://leetcode.com/problems/target-sum
7425,1731. The Number of Employees Which Report to Each Employee,https://leetcode.com/problems/the-number-of-employees-which-report-to-each-employee
7426,2945. Find Maximum Non-decreasing Array Length,https://leetcode.com/problems/find-maximum-non-decreasing-array-length
7427,1517. Find Users With Valid E-Mails,https://leetcode.com/problems/find-users-with-valid-e-mails
7428,2578. Split With Minimum Sum,https://leetcode.com/problems/split-with-minimum-sum
7429,1967. Number of Strings That Appear as Substrings in Word,https://leetcode.com/problems/number-of-strings-that-appear-as-substrings-in-word
7430,1754. Largest Merge Of Two Strings,https://leetcode.com/problems/largest-merge-of-two-strings
7431,1390. Four Divisors,https://leetcode.com/problems/four-divisors
7432,2699. Modify Graph Edge Weights,https://leetcode.com/problems/modify-graph-edge-weights
7433,1371. Find the Longest Substring Containing Vowels in Even Counts,https://leetcode.com/problems/find-the-longest-substring-containing-vowels-in-even-counts
7434,1547. Minimum Cost to Cut a Stick,https://leetcode.com/problems/minimum-cost-to-cut-a-stick
7435,1895. Largest Magic Square,https://leetcode.com/problems/largest-magic-square
7436,1334. Find the City With the Smallest Number of Neighbors at a Threshold Distance,https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance
7437,438. Find All Anagrams in a String,https://leetcode.com/problems/find-all-anagrams-in-a-string
7438,421. Maximum XOR of Two Numbers in an Array,https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array
7439,2592. Maximize Greatness of an Array,https://leetcode.com/problems/maximize-greatness-of-an-array
7440,86. Partition List,https://leetcode.com/problems/partition-list
7441,2424. Longest Uploaded Prefix,https://leetcode.com/problems/longest-uploaded-prefix
7442,2546. Apply Bitwise Operations to Make Strings Equal,https://leetcode.com/problems/apply-bitwise-operations-to-make-strings-equal
7443,1803. Count Pairs With XOR in a Range,https://leetcode.com/problems/count-pairs-with-xor-in-a-range
7444,821. Shortest Distance to a Character,https://leetcode.com/problems/shortest-distance-to-a-character
7445,1376. Time Needed to Inform All Employees,https://leetcode.com/problems/time-needed-to-inform-all-employees
7446,2976. Minimum Cost to Convert String I,https://leetcode.com/problems/minimum-cost-to-convert-string-i
7447,572. Subtree of Another Tree,https://leetcode.com/problems/subtree-of-another-tree
7448,2862. Maximum Element-Sum of a Complete Subset of Indices,https://leetcode.com/problems/maximum-element-sum-of-a-complete-subset-of-indices
7449,2939. Maximum Xor Product,https://leetcode.com/problems/maximum-xor-product
7450,2651. Calculate Delayed Arrival Time,https://leetcode.com/problems/calculate-delayed-arrival-time
7451,3175. Find The First Player to win K Games in a Row,https://leetcode.com/problems/find-the-first-player-to-win-k-games-in-a-row
7452,1678. Goal Parser Interpretation,https://leetcode.com/problems/goal-parser-interpretation
7453,933. Number of Recent Calls,https://leetcode.com/problems/number-of-recent-calls
7454,2772. Apply Operations to Make All Array Elements Equal to Zero,https://leetcode.com/problems/apply-operations-to-make-all-array-elements-equal-to-zero
7455,3138. Minimum Length of Anagram Concatenation,https://leetcode.com/problems/minimum-length-of-anagram-concatenation
7456,2576. Find the Maximum Number of Marked Indices,https://leetcode.com/problems/find-the-maximum-number-of-marked-indices
7457,1518. Water Bottles,https://leetcode.com/problems/water-bottles
7458,671. Second Minimum Node In a Binary Tree,https://leetcode.com/problems/second-minimum-node-in-a-binary-tree
7459,797. All Paths From Source to Target,https://leetcode.com/problems/all-paths-from-source-to-target
7460,392. Is Subsequence,https://leetcode.com/problems/is-subsequence
7461,368. Largest Divisible Subset,https://leetcode.com/problems/largest-divisible-subset
7462,4. Median of Two Sorted Arrays,https://leetcode.com/problems/median-of-two-sorted-arrays
7463,457. Circular Array Loop,https://leetcode.com/problems/circular-array-loop
7464,1021. Remove Outermost Parentheses,https://leetcode.com/problems/remove-outermost-parentheses
7465,136. Single Number,https://leetcode.com/problems/single-number
7466,363. Max Sum of Rectangle No Larger Than K,https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k
7467,2935. Maximum Strong Pair XOR II,https://leetcode.com/problems/maximum-strong-pair-xor-ii
7468,371. Sum of Two Integers,https://leetcode.com/problems/sum-of-two-integers
7469,2850. Minimum Moves to Spread Stones Over Grid,https://leetcode.com/problems/minimum-moves-to-spread-stones-over-grid
7470,336. Palindrome Pairs,https://leetcode.com/problems/palindrome-pairs
7471,1299. Replace Elements with Greatest Element on Right Side,https://leetcode.com/problems/replace-elements-with-greatest-element-on-right-side
7472,2559. Count Vowel Strings in Ranges,https://leetcode.com/problems/count-vowel-strings-in-ranges
7473,532. K-diff Pairs in an Array,https://leetcode.com/problems/k-diff-pairs-in-an-array
7474,378. Kth Smallest Element in a Sorted Matrix,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
7475,1834. Single-Threaded CPU,https://leetcode.com/problems/single-threaded-cpu
7476,1105. Filling Bookcase Shelves,https://leetcode.com/problems/filling-bookcase-shelves
7477,81. Search in Rotated Sorted Array II,https://leetcode.com/problems/search-in-rotated-sorted-array-ii
7478,183. Customers Who Never Order,https://leetcode.com/problems/customers-who-never-order
7479,2569. Handling Sum Queries After Update,https://leetcode.com/problems/handling-sum-queries-after-update
7480,3000. Maximum Area of Longest Diagonal Rectangle,https://leetcode.com/problems/maximum-area-of-longest-diagonal-rectangle
7481,934. Shortest Bridge,https://leetcode.com/problems/shortest-bridge
7482,3127. Make a Square with the Same Color,https://leetcode.com/problems/make-a-square-with-the-same-color
7483,1964. Find the Longest Valid Obstacle Course at Each Position,https://leetcode.com/problems/find-the-longest-valid-obstacle-course-at-each-position
7484,191. Number of 1 Bits,https://leetcode.com/problems/number-of-1-bits
